Date,Price
"Sep 20, 1991",21.97
"Sep 19, 1991",21.76
"Sep 18, 1991",21.84
"Sep 17, 1991",21.62
"Sep 16, 1991",21.82
"Sep 13, 1991",21.68
"Sep 12, 1991",21.53
"Sep 11, 1991",21.64
"Sep 10, 1991",21.41
"Sep 09, 1991",21.33
"Sep 06, 1991",21.57
"Sep 05, 1991",21.69
"Sep 04, 1991",21.81
"Sep 03, 1991",22.24
"Aug 30, 1991",22.26
"Aug 29, 1991",21.97
"Aug 28, 1991",21.74
"Aug 27, 1991",21.98
"Aug 26, 1991",21.97
"Aug 23, 1991",21.81
"Aug 22, 1991",21.72
"Aug 21, 1991",21.55
"Aug 20, 1991",22.27
"Aug 19, 1991",22.47
"Aug 16, 1991",21.3
"Aug 15, 1991",21.44
"Aug 14, 1991",21.27
"Aug 13, 1991",21.58
"Aug 12, 1991",21.69
"Aug 09, 1991",21.62
"Aug 08, 1991",21.58
"Aug 07, 1991",21.36
"Aug 06, 1991",21.37
"Aug 05, 1991",21.47
"Aug 02, 1991",21.32
"Aug 01, 1991",21.27
"Jul 31, 1991",21.68
"Jul 30, 1991",21.42
"Jul 29, 1991",21.35
"Jul 26, 1991",21.48
"Jul 25, 1991",21.46
"Jul 24, 1991",21.52
"Jul 23, 1991",21.32
"Jul 22, 1991",21.72
"Jul 19, 1991",22.16
"Jul 18, 1991",21.94
"Jul 17, 1991",22.14
"Jul 16, 1991",21.65
"Jul 15, 1991",21.47
"Jul 12, 1991",21.72
"Jul 11, 1991",21.29
"Jul 10, 1991",21.43
"Jul 09, 1991",21.29
"Jul 08, 1991",21.24
"Jul 05, 1991",20.89
"Jul 03, 1991",20.67
"Jul 02, 1991",20.82
"Jul 01, 1991",20.76
"Jun 28, 1991",20.56
"Jun 27, 1991",20.48
"Jun 26, 1991",20.08
"Jun 25, 1991",20.05
"Jun 24, 1991",19.98
"Jun 21, 1991",20.23
"Jun 20, 1991",20.15
"Jun 19, 1991",19.99
"Jun 18, 1991",20.13
"Jun 17, 1991",19.94
"Jun 14, 1991",19.67
"Jun 13, 1991",19.71
"Jun 12, 1991",20.05
"Jun 11, 1991",19.96
"Jun 10, 1991",19.84
"Jun 07, 1991",20.28
"Jun 06, 1991",20.33
"Jun 05, 1991",20.47
"Jun 04, 1991",21.02
"Jun 03, 1991",21.13
"May 31, 1991",21.13
"May 30, 1991",21.32
"May 29, 1991",21.11
"May 28, 1991",21.33
"May 24, 1991",21.19
"May 23, 1991",21.02
"May 22, 1991",20.83
"May 21, 1991",21.4
"May 20, 1991",21.37
"May 17, 1991",21.18
"May 16, 1991",20.89
"May 15, 1991",20.92
"May 14, 1991",20.74
"May 13, 1991",20.91
"May 10, 1991",21.27
"May 09, 1991",21.93
"May 08, 1991",21.78
"May 07, 1991",21.63
"May 06, 1991",21.68
"May 03, 1991",21.37
"May 02, 1991",21.17
"May 01, 1991",21.25
"Apr 30, 1991",20.96
"Apr 29, 1991",21.26
"Apr 26, 1991",21.28
"Apr 25, 1991",21.15
"Apr 24, 1991",20.94
"Apr 23, 1991",20.88
"Apr 22, 1991",21.62
"Apr 19, 1991",21.13
"Apr 18, 1991",21.08
"Apr 17, 1991",21.71
"Apr 16, 1991",21.64
"Apr 15, 1991",21.91
"Apr 12, 1991",21.48
"Apr 11, 1991",20.89
"Apr 10, 1991",21.05
"Apr 09, 1991",20.26
"Apr 08, 1991",20.31
"Apr 05, 1991",19.96
"Apr 04, 1991",19.98
"Apr 03, 1991",19.47
"Apr 02, 1991",19.7
"Apr 01, 1991",19.29
"Mar 28, 1991",19.63
"Mar 27, 1991",19.41
"Mar 26, 1991",19.76
"Mar 25, 1991",19.62
"Mar 22, 1991",20.1
"Mar 21, 1991",20.49
"Mar 20, 1991",20.38
"Mar 19, 1991",20.61
"Mar 18, 1991",19.76
"Mar 15, 1991",20.01
"Mar 14, 1991",20.27
"Mar 13, 1991",20.45
"Mar 12, 1991",19.68
"Mar 11, 1991",18.99
"Mar 08, 1991",19.31
"Mar 07, 1991",19.42
"Mar 06, 1991",19.73
"Mar 05, 1991",20.43
"Mar 04, 1991",20.25
"Mar 01, 1991",19.38
"Feb 28, 1991",19.16
"Feb 27, 1991",18.86
"Feb 26, 1991",18.37
"Feb 25, 1991",17.94
"Feb 22, 1991",17.91
"Feb 21, 1991",18.5
"Feb 20, 1991",20.48
"Feb 19, 1991",20.07
"Feb 15, 1991",20.88
"Feb 14, 1991",22.32
"Feb 13, 1991",22.56
"Feb 12, 1991",22.93
"Feb 11, 1991",22.47
"Feb 08, 1991",21.92
"Feb 07, 1991",21.22
"Feb 06, 1991",21.49
"Feb 05, 1991",20.66
"Feb 04, 1991",21.14
"Feb 01, 1991",21.34
"Jan 31, 1991",21.54
"Jan 30, 1991",20.97
"Jan 29, 1991",21.85
"Jan 28, 1991",20.96
"Jan 25, 1991",21.35
"Jan 24, 1991",21.71
"Jan 23, 1991",22.04
"Jan 22, 1991",24.18
"Jan 21, 1991",21.3
"Jan 18, 1991",19.25
"Jan 17, 1991",21.44
"Jan 16, 1991",32
"Jan 15, 1991",30.07
"Jan 14, 1991",30.78
"Jan 11, 1991",27.29
"Jan 10, 1991",27.71
"Jan 09, 1991",27.26
"Jan 08, 1991",27.17
"Jan 07, 1991",27.65
"Jan 04, 1991",24.9
"Jan 03, 1991",25.48
"Jan 02, 1991",26.49
"Dec 31, 1990",28.44
"Dec 28, 1990",27.57
"Dec 27, 1990",27.01
"Dec 26, 1990",27.22
"Dec 21, 1990",25.92
"Dec 20, 1990",26.39
"Dec 19, 1990",26.93
"Dec 18, 1990",27.86
"Dec 17, 1990",27.05
"Dec 14, 1990",26.55
"Dec 13, 1990",26.42
"Dec 12, 1990",25.35
"Dec 11, 1990",26.41
"Dec 10, 1990",26.9
"Dec 07, 1990",26.58
"Dec 06, 1990",26.4
"Dec 05, 1990",27.29
"Dec 04, 1990",30.66
"Dec 03, 1990",29.15
"Nov 30, 1990",28.85
"Nov 29, 1990",32.91
"Nov 28, 1990",33.28
"Nov 27, 1990",32.86
"Nov 26, 1990",32.95
"Nov 23, 1990",31.9
"Nov 21, 1990",29.63
"Nov 20, 1990",31.5
"Nov 19, 1990",31.5
"Nov 16, 1990",29.78
"Nov 15, 1990",31.12
"Nov 14, 1990",31.16
"Nov 13, 1990",33.12
"Nov 12, 1990",31.87
"Nov 09, 1990",33.89
"Nov 08, 1990",35.53
"Nov 07, 1990",35.31
"Nov 06, 1990",32.63
"Nov 05, 1990",31.96
"Nov 02, 1990",34
"Nov 01, 1990",35.17
"Oct 31, 1990",35.23
"Oct 30, 1990",34.54
"Oct 29, 1990",34.68
"Oct 26, 1990",33.01
"Oct 25, 1990",34.25
"Oct 24, 1990",31.08
"Oct 23, 1990",29.37
"Oct 22, 1990",28.38
"Oct 19, 1990",33.79
"Oct 18, 1990",36.8
"Oct 17, 1990",36.72
"Oct 16, 1990",38.89
"Oct 15, 1990",37.95
"Oct 12, 1990",39.69
"Oct 11, 1990",40.42
"Oct 10, 1990",38.69
"Oct 09, 1990",40.4
"Oct 08, 1990",38.95
"Oct 05, 1990",37.99
"Oct 04, 1990",36.93
"Oct 03, 1990",37.32
"Oct 02, 1990",33.95
"Oct 01, 1990",37.09
"Sep 28, 1990",39.51
"Sep 27, 1990",39.54
"Sep 26, 1990",38.67
"Sep 25, 1990",37.53
"Sep 24, 1990",38.25
"Sep 21, 1990",35.43
"Sep 20, 1990",34.71
"Sep 19, 1990",33.18
"Sep 18, 1990",33.41
"Sep 17, 1990",33.63
"Sep 14, 1990",31.76
"Sep 13, 1990",31.07
"Sep 12, 1990",30.97
"Sep 11, 1990",30.76
"Sep 10, 1990",31.3
"Sep 07, 1990",30.04
"Sep 06, 1990",31.43
"Sep 05, 1990",29.77
"Sep 04, 1990",29.12
"Aug 31, 1990",27.32
"Aug 30, 1990",26.77
"Aug 29, 1990",25.92
"Aug 28, 1990",27.88
"Aug 27, 1990",26.91
"Aug 24, 1990",30.91
"Aug 23, 1990",31.93
"Aug 22, 1990",31.22
"Aug 21, 1990",28.41
"Aug 20, 1990",28.56
"Aug 17, 1990",28.63
"Aug 16, 1990",27.36
"Aug 15, 1990",26.46
"Aug 14, 1990",26.42
"Aug 13, 1990",26.77
"Aug 10, 1990",26.23
"Aug 09, 1990",25.67
"Aug 08, 1990",25.96
"Aug 07, 1990",28.31
"Aug 06, 1990",28.05
"Aug 03, 1990",24.49
"Aug 02, 1990",23.11
"Aug 01, 1990",21.54
"Jul 31, 1990",20.69
"Jul 30, 1990",20.21
"Jul 27, 1990",20.04
"Jul 26, 1990",20.3
"Jul 25, 1990",20.38
"Jul 24, 1990",20.56
"Jul 23, 1990",20.5
"Jul 20, 1990",19.61
"Jul 19, 1990",18.99
"Jul 18, 1990",18.55
"Jul 17, 1990",18.65
"Jul 16, 1990",18.67
"Jul 13, 1990",18.36
"Jul 12, 1990",18.46
"Jul 11, 1990",17.47
"Jul 10, 1990",16.94
"Jul 09, 1990",16.58
"Jul 06, 1990",16.47
"Jul 05, 1990",16.5
"Jul 03, 1990",16.8
"Jul 02, 1990",16.72
"Jun 29, 1990",17.07
"Jun 28, 1990",17.15
"Jun 27, 1990",16.68
"Jun 26, 1990",17.14
"Jun 25, 1990",17.38
"Jun 22, 1990",17.46
"Jun 21, 1990",16.94
"Jun 20, 1990",15.3
"Jun 19, 1990",15.65
"Jun 18, 1990",15.94
"Jun 15, 1990",16.62
"Jun 14, 1990",17.13
"Jun 13, 1990",17.58
"Jun 12, 1990",17.51
"Jun 11, 1990",16.82
"Jun 08, 1990",16.78
"Jun 07, 1990",16.67
"Jun 06, 1990",16.92
"Jun 05, 1990",16.68
"Jun 04, 1990",17.14
"Jun 01, 1990",17.5
"May 31, 1990",17.4
"May 30, 1990",18.08
"May 29, 1990",17.98
"May 25, 1990",17.8
"May 24, 1990",17.83
"May 23, 1990",17.68
"May 22, 1990",17.68
"May 21, 1990",18.26
"May 18, 1990",18.76
"May 17, 1990",18.87
"May 16, 1990",19.03
"May 15, 1990",19.59
"May 14, 1990",19.71
"May 11, 1990",18.95
"May 10, 1990",19.02
"May 09, 1990",18.99
"May 08, 1990",18.28
"May 07, 1990",18.27
"May 04, 1990",17.98
"May 03, 1990",17.99
"May 02, 1990",18.68
"May 01, 1990",18.81
"Apr 30, 1990",18.54
"Apr 27, 1990",18.54
"Apr 26, 1990",18.47
"Apr 25, 1990",18.66
"Apr 24, 1990",19
"Apr 23, 1990",19.07
"Apr 20, 1990",17.95
"Apr 19, 1990",18.06
"Apr 18, 1990",16.96
"Apr 17, 1990",17.44
"Apr 16, 1990",17.85
"Apr 12, 1990",17.78
"Apr 11, 1990",18.06
"Apr 10, 1990",17.68
"Apr 09, 1990",18.44
"Apr 06, 1990",19.15
"Apr 05, 1990",19.43
"Apr 04, 1990",19.78
"Apr 03, 1990",20.3
"Apr 02, 1990",20.48
"Mar 30, 1990",20.28
"Mar 29, 1990",20.03
"Mar 28, 1990",20.08
"Mar 27, 1990",20.48
"Mar 26, 1990",20.46
"Mar 23, 1990",20.39
"Mar 22, 1990",20
"Mar 21, 1990",19.96
"Mar 20, 1990",19.28
"Mar 19, 1990",19.6
"Mar 16, 1990",20.07
"Mar 15, 1990",20.38
"Mar 14, 1990",20.05
"Mar 13, 1990",20.22
"Mar 12, 1990",20.24
"Mar 09, 1990",20.43
"Mar 08, 1990",20.78
"Mar 07, 1990",20.93
"Mar 06, 1990",21.3
"Mar 05, 1990",21.58
"Mar 02, 1990",21.35
"Mar 01, 1990",21.17
"Feb 28, 1990",21.54
"Feb 27, 1990",21.58
"Feb 26, 1990",21.79
"Feb 23, 1990",21.42
"Feb 22, 1990",21.75
"Feb 21, 1990",21.74
"Feb 20, 1990",22.19
"Feb 16, 1990",22.42
"Feb 15, 1990",22.84
"Feb 14, 1990",22.07
"Feb 13, 1990",21.9
"Feb 12, 1990",22.03
"Feb 09, 1990",21.74
"Feb 08, 1990",22.09
"Feb 07, 1990",22.32
"Feb 06, 1990",22.51
"Feb 05, 1990",22.39
"Feb 02, 1990",23.02
"Feb 01, 1990",22.7
"Jan 31, 1990",22.68
"Jan 30, 1990",22.46
"Jan 29, 1990",22.8
"Jan 26, 1990",22.56
"Jan 25, 1990",22.24
"Jan 24, 1990",21.59
"Jan 23, 1990",21.6
"Jan 22, 1990",22.55
"Jan 19, 1990",23.67
"Jan 18, 1990",22.76
"Jan 17, 1990",22.1
"Jan 16, 1990",22.78
"Jan 15, 1990",22.36
"Jan 12, 1990",23.13
"Jan 11, 1990",23.14
"Jan 10, 1990",22.9
"Jan 09, 1990",22.07
"Jan 08, 1990",21.62
"Jan 05, 1990",23.08
"Jan 04, 1990",23.41
"Jan 03, 1990",23.68
"Jan 02, 1990",22.89
"Dec 29, 1989",21.82
"Dec 28, 1989",21.5
"Dec 27, 1989",21.78
"Dec 26, 1989",21.91
"Dec 22, 1989",21.29
"Dec 21, 1989",21.52
"Dec 20, 1989",21.21
"Dec 19, 1989",22.33
"Dec 18, 1989",22.22
"Dec 15, 1989",21.1
"Dec 14, 1989",20.65
"Dec 13, 1989",20.77
"Dec 12, 1989",20.65
"Dec 11, 1989",20.7
"Dec 08, 1989",20.48
"Dec 07, 1989",20.51
"Dec 06, 1989",20.47
"Dec 05, 1989",20.34
"Dec 04, 1989",20.25
"Dec 01, 1989",20.3
"Nov 30, 1989",19.89
"Nov 29, 1989",19.4
"Nov 28, 1989",19.25
"Nov 27, 1989",19.63
"Nov 24, 1989",19.82
"Nov 22, 1989",19.82
"Nov 21, 1989",19.96
"Nov 20, 1989",20.07
"Nov 17, 1989",19.91
"Nov 16, 1989",19.86
"Nov 15, 1989",19.67
"Nov 14, 1989",19.5
"Nov 13, 1989",19.59
"Nov 10, 1989",19.84
"Nov 09, 1989",19.92
"Nov 08, 1989",19.87
"Nov 07, 1989",20.02
"Nov 06, 1989",20.1
"Nov 03, 1989",20.21
"Nov 02, 1989",20.01
"Nov 01, 1989",20.07
"Oct 31, 1989",19.94
"Oct 30, 1989",19.72
"Oct 27, 1989",19.77
"Oct 26, 1989",19.38
"Oct 25, 1989",19.62
"Oct 24, 1989",19.72
"Oct 23, 1989",19.98
"Oct 20, 1989",19.98
"Oct 19, 1989",20.42
"Oct 18, 1989",20.56
"Oct 17, 1989",20.75
"Oct 16, 1989",20.59
"Oct 13, 1989",20.89
"Oct 12, 1989",20.47
"Oct 11, 1989",20.25
"Oct 10, 1989",20.17
"Oct 09, 1989",20.02
"Oct 06, 1989",19.87
"Oct 05, 1989",19.96
"Oct 04, 1989",20.15
"Oct 03, 1989",20.13
"Oct 02, 1989",20.01
"Sep 29, 1989",20.13
"Sep 28, 1989",19.86
"Sep 27, 1989",19.59
"Sep 26, 1989",19.53
"Sep 25, 1989",19.46
"Sep 22, 1989",19.28
"Sep 21, 1989",19.64
"Sep 20, 1989",19.64
"Sep 19, 1989",19.56
"Sep 18, 1989",19.88
"Sep 15, 1989",19.96
"Sep 14, 1989",19.72
"Sep 13, 1989",19.86
"Sep 12, 1989",19.7
"Sep 11, 1989",19.76
"Sep 08, 1989",19.75
"Sep 07, 1989",19.41
"Sep 06, 1989",19.28
"Sep 05, 1989",19.05
"Sep 01, 1989",18.85
"Aug 31, 1989",18.83
"Aug 30, 1989",18.83
"Aug 29, 1989",18.64
"Aug 28, 1989",18.64
"Aug 25, 1989",18.51
"Aug 24, 1989",18.61
"Aug 23, 1989",18.8
"Aug 22, 1989",19.08
"Aug 21, 1989",19.08
"Aug 18, 1989",18.8
"Aug 17, 1989",18.68
"Aug 16, 1989",18.97
"Aug 15, 1989",18.68
"Aug 14, 1989",18.58
"Aug 11, 1989",18.48
"Aug 10, 1989",18.59
"Aug 09, 1989",18.21
"Aug 08, 1989",18.12
"Aug 07, 1989",17.91
"Aug 04, 1989",18.03
"Aug 03, 1989",18.21
"Aug 02, 1989",18.28
"Aug 01, 1989",18.03
"Jul 31, 1989",18.31
"Jul 28, 1989",17.93
"Jul 27, 1989",18.12
"Jul 26, 1989",18.3
"Jul 25, 1989",18.54
"Jul 24, 1989",18.74
"Jul 21, 1989",19.51
"Jul 20, 1989",19.9
"Jul 19, 1989",19.85
"Jul 18, 1989",20.34
"Jul 17, 1989",20.45
"Jul 14, 1989",20.32
"Jul 13, 1989",20.35
"Jul 12, 1989",20.15
"Jul 11, 1989",20.53
"Jul 10, 1989",20.36
"Jul 07, 1989",20.75
"Jul 06, 1989",20.3
"Jul 05, 1989",20.79
"Jun 30, 1989",20.27
"Jun 29, 1989",20.26
"Jun 28, 1989",20.03
"Jun 27, 1989",20.48
"Jun 26, 1989",20.25
"Jun 23, 1989",19.71
"Jun 22, 1989",19.3
"Jun 21, 1989",19.53
"Jun 20, 1989",19.53
"Jun 19, 1989",20.86
"Jun 16, 1989",19.95
"Jun 15, 1989",20.57
"Jun 14, 1989",20.23
"Jun 13, 1989",19.34
"Jun 12, 1989",19.26
"Jun 09, 1989",19.88
"Jun 08, 1989",20
"Jun 07, 1989",19.67
"Jun 06, 1989",20.46
"Jun 05, 1989",20.52
"Jun 02, 1989",20.14
"Jun 01, 1989",19.81
"May 31, 1989",19.9
"May 30, 1989",19.95
"May 26, 1989",19.52
"May 25, 1989",19.48
"May 24, 1989",19.66
"May 23, 1989",20.93
"May 22, 1989",20.93
"May 19, 1989",20.6
"May 18, 1989",20.2
"May 17, 1989",20.13
"May 16, 1989",20.7
"May 15, 1989",20.51
"May 12, 1989",20.09
"May 11, 1989",20.06
"May 10, 1989",19.52
"May 09, 1989",19.76
"May 08, 1989",19.44
"May 05, 1989",20.02
"May 04, 1989",20.58
"May 03, 1989",20.1
"May 02, 1989",19.8
"May 01, 1989",20.66
"Apr 28, 1989",20.42
"Apr 27, 1989",20.92
"Apr 26, 1989",21.19
"Apr 25, 1989",21.41
"Apr 24, 1989",20.61
"Apr 21, 1989",24.65
"Apr 20, 1989",24.65
"Apr 19, 1989",22.61
"Apr 18, 1989",21.51
"Apr 17, 1989",21.22
"Apr 14, 1989",20.69
"Apr 13, 1989",20.29
"Apr 12, 1989",20.64
"Apr 11, 1989",20.63
"Apr 10, 1989",20.59
"Apr 07, 1989",20.02
"Apr 06, 1989",19.8
"Apr 05, 1989",19.99
"Apr 04, 1989",20.42
"Apr 03, 1989",19.95
"Mar 31, 1989",20.19
"Mar 30, 1989",20.81
"Mar 29, 1989",20.2
"Mar 28, 1989",19.91
"Mar 27, 1989",20.53
"Mar 23, 1989",20.15
"Mar 22, 1989",20.04
"Mar 21, 1989",19.51
"Mar 20, 1989",19.51
"Mar 17, 1989",20.33
"Mar 16, 1989",19.84
"Mar 15, 1989",19.77
"Mar 14, 1989",19.29
"Mar 13, 1989",19.03
"Mar 10, 1989",18.5
"Mar 09, 1989",18.52
"Mar 08, 1989",18.54
"Mar 07, 1989",18.3
"Mar 06, 1989",18.67
"Mar 03, 1989",18.56
"Mar 02, 1989",18.72
"Mar 01, 1989",18.28
"Feb 28, 1989",18.15
"Feb 27, 1989",18.14
"Feb 24, 1989",18.07
"Feb 23, 1989",17.83
"Feb 22, 1989",18.59
"Feb 21, 1989",18.59
"Feb 17, 1989",18.56
"Feb 16, 1989",18.33
"Feb 15, 1989",18.25
"Feb 14, 1989",17.42
"Feb 13, 1989",17.59
"Feb 10, 1989",17.11
"Feb 09, 1989",17.39
"Feb 08, 1989",17.49
"Feb 07, 1989",17.7
"Feb 06, 1989",17.38
"Feb 03, 1989",17.53
"Feb 02, 1989",17.73
"Feb 01, 1989",17.51
"Jan 31, 1989",17.03
"Jan 30, 1989",17.29
"Jan 27, 1989",17.74
"Jan 26, 1989",17.72
"Jan 25, 1989",18.12
"Jan 24, 1989",17.54
"Jan 23, 1989",18.86
"Jan 20, 1989",18.86
"Jan 19, 1989",19.28
"Jan 18, 1989",19.26
"Jan 17, 1989",18.95
"Jan 16, 1989",18.88
"Jan 13, 1989",18.48
"Jan 12, 1989",18.17
"Jan 11, 1989",18.14
"Jan 10, 1989",17.69
"Jan 09, 1989",17.72
"Jan 06, 1989",17.55
"Jan 05, 1989",17.42
"Jan 04, 1989",17.08
"Jan 03, 1989",17.36
"Dec 30, 1988",17.24
"Dec 29, 1988",16.77
"Dec 28, 1988",16.97
"Dec 27, 1988",16.95
"Dec 23, 1988",16.61
"Dec 22, 1988",16.49
"Dec 21, 1988",16.3
"Dec 20, 1988",17.73
"Dec 19, 1988",16.31
"Dec 16, 1988",16.72
"Dec 15, 1988",16.35
"Dec 14, 1988",16.37
"Dec 13, 1988",16
"Dec 12, 1988",16.06
"Dec 09, 1988",15.84
"Dec 08, 1988",15.44
"Dec 07, 1988",15.74
"Dec 06, 1988",15.46
"Dec 05, 1988",15.34
"Dec 02, 1988",15.64
"Dec 01, 1988",15.61
"Nov 30, 1988",15.32
"Nov 29, 1988",14.92
"Nov 28, 1988",15.03
"Nov 23, 1988",13.97
"Nov 22, 1988",13.86
"Nov 21, 1988",12.98
"Nov 18, 1988",13.6
"Nov 17, 1988",13.29
"Nov 16, 1988",13.67
"Nov 15, 1988",13.9
"Nov 14, 1988",14.27
"Nov 11, 1988",13.95
"Nov 10, 1988",13.98
"Nov 09, 1988",13.86
"Nov 08, 1988",13.8
"Nov 07, 1988",14.06
"Nov 04, 1988",14.04
"Nov 03, 1988",13.9
"Nov 02, 1988",13.75
"Nov 01, 1988",13.44
"Oct 31, 1988",13.58
"Oct 28, 1988",13.85
"Oct 27, 1988",13.68
"Oct 26, 1988",13.41
"Oct 25, 1988",13.26
"Oct 24, 1988",13.17
"Oct 21, 1988",14.6
"Oct 20, 1988",14.6
"Oct 19, 1988",15.4
"Oct 18, 1988",14.61
"Oct 17, 1988",15.21
"Oct 14, 1988",14.92
"Oct 13, 1988",14.21
"Oct 12, 1988",14.11
"Oct 11, 1988",13.55
"Oct 10, 1988",13.6
"Oct 07, 1988",12.94
"Oct 06, 1988",12.66
"Oct 05, 1988",12.6
"Oct 04, 1988",13.07
"Oct 03, 1988",13.06
"Sep 30, 1988",13.37
"Sep 29, 1988",13.92
"Sep 28, 1988",14.11
"Sep 27, 1988",14.14
"Sep 26, 1988",14.2
"Sep 23, 1988",14.18
"Sep 22, 1988",14.65
