,Date,Price
3540,"May 01, 2006",73.7
3541,"Apr 28, 2006",71.88
3542,"Apr 27, 2006",70.97
3543,"Apr 26, 2006",71.93
3544,"Apr 25, 2006",72.88
3545,"Apr 24, 2006",73.33
3546,"Apr 21, 2006",75.17
3547,"Apr 20, 2006",71.95
3548,"Apr 19, 2006",72.17
3549,"Apr 18, 2006",71.35
3550,"Apr 17, 2006",70.4
3551,"Apr 13, 2006",69.32
3552,"Apr 12, 2006",68.62
3553,"Apr 11, 2006",68.98
3554,"Apr 10, 2006",68.74
3555,"Apr 07, 2006",67.39
3556,"Apr 06, 2006",67.94
3557,"Apr 05, 2006",67.07
3558,"Apr 04, 2006",66.23
3559,"Apr 03, 2006",66.74
3560,"Mar 31, 2006",66.63
3561,"Mar 30, 2006",67.15
3562,"Mar 29, 2006",66.45
3563,"Mar 28, 2006",66.07
3564,"Mar 27, 2006",64.16
3565,"Mar 24, 2006",64.26
3566,"Mar 23, 2006",63.91
3567,"Mar 22, 2006",61.77
3568,"Mar 21, 2006",60.57
3569,"Mar 20, 2006",60.42
3570,"Mar 17, 2006",62.77
3571,"Mar 16, 2006",63.58
3572,"Mar 15, 2006",62.17
3573,"Mar 14, 2006",63.1
3574,"Mar 13, 2006",61.77
3575,"Mar 10, 2006",59.96
3576,"Mar 09, 2006",60.47
3577,"Mar 08, 2006",60.02
3578,"Mar 07, 2006",61.58
3579,"Mar 06, 2006",62.41
3580,"Mar 03, 2006",63.67
3581,"Mar 02, 2006",63.36
3582,"Mar 01, 2006",61.97
3583,"Feb 28, 2006",61.41
3584,"Feb 27, 2006",61
3585,"Feb 24, 2006",62.91
3586,"Feb 23, 2006",60.54
3587,"Feb 22, 2006",61.01
3588,"Feb 21, 2006",61.1
3589,"Feb 17, 2006",59.88
3590,"Feb 16, 2006",58.46
3591,"Feb 15, 2006",57.65
3592,"Feb 14, 2006",59.57
3593,"Feb 13, 2006",61.24
3594,"Feb 10, 2006",61.84
3595,"Feb 09, 2006",62.62
3596,"Feb 08, 2006",62.55
3597,"Feb 07, 2006",63.09
3598,"Feb 06, 2006",65.11
3599,"Feb 03, 2006",65.37
3600,"Feb 02, 2006",64.68
3601,"Feb 01, 2006",66.56
3602,"Jan 31, 2006",67.92
3603,"Jan 30, 2006",68.35
3604,"Jan 27, 2006",67.76
3605,"Jan 26, 2006",66.26
3606,"Jan 25, 2006",65.85
3607,"Jan 24, 2006",67.06
3608,"Jan 23, 2006",68.1
3609,"Jan 20, 2006",68.35
3610,"Jan 19, 2006",66.83
3611,"Jan 18, 2006",65.73
3612,"Jan 17, 2006",66.31
3613,"Jan 13, 2006",63.92
3614,"Jan 12, 2006",63.94
3615,"Jan 11, 2006",63.94
3616,"Jan 10, 2006",63.37
3617,"Jan 09, 2006",63.5
3618,"Jan 06, 2006",64.21
3619,"Jan 05, 2006",62.79
3620,"Jan 04, 2006",63.42
3621,"Jan 03, 2006",63.14
3622,"Dec 30, 2005",61.04
3623,"Dec 29, 2005",60.32
3624,"Dec 28, 2005",59.82
3625,"Dec 27, 2005",58.16
3626,"Dec 23, 2005",58.43
3627,"Dec 22, 2005",58.28
3628,"Dec 21, 2005",58.56
3629,"Dec 20, 2005",57.98
3630,"Dec 19, 2005",57.34
3631,"Dec 16, 2005",58.06
3632,"Dec 15, 2005",59.99
3633,"Dec 14, 2005",60.85
3634,"Dec 13, 2005",61.37
3635,"Dec 12, 2005",61.3
